country,sector,competitor,2000,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kazakhstan,Metals,United States,0.08544557535901973,0.08814843159653185,0.08180393418757348,0.08227032424602088,0.08618640106294202,0.08171094215762169,0.07676639046131928,0.07541544346225298,0.07745499533018028,0.08471874091455804,0.08204636610710513,0.09382072392708884,0.08523133016854818,0.08559535948770387,0.08466243179322022,0.10001827915861253,0.09467771722491772
Kazakhstan,Metals,Canada,0.007244976435376712,0.010448591492448454,0.010206535268884752,0.011383651882762816,0.013262461540959673,0.012155245566726142,0.01120831591718938,0.011226777767125119,0.009733576402739787,0.009300809919678264,0.008871427455085021,0.009177781886017188,0.007548609866591569,0.007879787535406095,0.00804981063014409,0.016102500232451,0.012901357153458283
Kazakhstan,Metals,Other Americas,0.009118005479973358,0.014585039981505293,0.015432583671259586,0.013575993702498835,0.016430594421862874,0.01850859081206428,0.01566024221268498,0.015253840313797583,0.014542712762237606,0.015157316514302795,0.011296781398404624,0.01592626143642582,0.014983692208552404,0.015913191328830057,0.013850405420251387,0.0188468798657713,0.017722251935300047
Kazakhstan,Metals,People's Republic of China,0.466415089497158,0.13196328357883438,0.11774190590284135,0.17019311108213087,0.18604416832580822,0.18093898690313862,0.19153586171178322,0.20750254376951455,0.196689430368004,0.19583806571153456,0.19443584601558242,0.20500202587891372,0.21822581975422034,0.29588697757090865,0.32777751750112327,0.2636204044336104,0.2803775374271064
Kazakhstan,Metals,Japan,0.04870774135591654,0.05077285450875211,0.059095287240476,0.04502769867453232,0.05544762714805884,0.060685119419304566,0.0628538676652847,0.04392283791427256,0.04460564466416413,0.04621645424546679,0.04116250603614571,0.043644386828078294,0.04562094247624783,0.04283422245922907,0.039133473561371424,0.038216500058237436,0.03795270799763626
Kazakhstan,Metals,Other East Asia and Pacific,0.05971324149710472,0.0645770893584416,0.0638849214151088,0.05979736778133009,0.06510043089925581,0.06404530839202721,0.06481369949665099,0.06021147828222856,0.05807589812361781,0.05901634447984194,0.0632463920665917,0.0665474709600784,0.07046568139920599,0.07598641199801293,0.08459013027702057,0.09114002477641432,0.08305190924558445
Kazakhstan,Metals,Russian Federation,0.040928111073128874,0.09358754671429888,0.09682636168162621,0.10462242156947789,0.07357403512787251,0.11476526993271738,0.12206589785027891,0.1377013660321937,0.15178316953023493,0.12496204563107528,0.1299522366406747,0.14874487579250908,0.14118132262940444,0.11095014691683425,0.10066448656294943,0.08119828603981347,0.082697894293593
Kazakhstan,Metals,Germany,0.039524004596911896,0.058769416717472926,0.06285122708834695,0.06372483030613539,0.06661416241542559,0.06465796455531589,0.058101424540946564,0.05093369781700127,0.050279578938712974,0.04727375005707915,0.0462585429561947,0.0476943957525458,0.048375265265191016,0.04002970189283852,0.03875578495460083,0.04266434302051129,0.04034126664809471
Kazakhstan,Metals,Other Europe and Central Asia,0.14630107542061338,0.33826457164316354,0.3445829423788364,0.2987202960311487,0.27747974895224187,0.25697993304954636,0.24737320277149297,0.24806727655841587,0.23800530408208698,0.24666420630871563,0.2543888378223142,0.24339143936187216,0.26190168414737813,0.2009066143869051,0.18914272666017146,0.24172888758753724,0.2223281847484754
Kazakhstan,Metals,South Asia,0.008234014433249318,0.01789775649182245,0.017690463346546278,0.022437525866973503,0.02533054349252309,0.02029126553861318,0.02098053515799952,0.017386323991999957,0.017544526695193123,0.017364716350847454,0.018711045735038383,0.019337429543092494,0.024984779695370947,0.024685688709319357,0.022187985036690953,0.02470039386750317,0.021361454168444986
Kazakhstan,Metals,Rest of the world,0.0883681648515474,0.1309854179167287,0.12988383781850024,0.12824677885698849,0.13452982661304982,0.1252613736729245,0.12864056221436954,0.13237841409119788,0.14128516310282832,0.15348754986690025,0.14963001776686366,0.10671320863337821,0.08148087238928943,0.09933189771401187,0.09118524760245662,0.0817635009595381,0.10658771915738836
